Username/ID,Question,BT level,Question-Visit-Timestamp,Response-Submit-Timestamp,Response,Time,Score,Tab Switch
Student7,14,HOTS,"[""24-03-2022 05:40:50"", ""24-03-2022 05:43:29""]","[[""option_3"", ""24-03-2022 05:41:37""], [""option_3"", ""24-03-2022 05:43:32""]]",option_3,48,1,0
Student7,15,HOTS,"[""24-03-2022 05:34:31"", ""24-03-2022 05:42:14""]","[[""option_2"", ""24-03-2022 05:35:31""]]",option_2,61,0,0
Student8,1,LOTS,"[""24-03-2022 06:28:17"", ""24-03-2022 06:32:06"", ""24-03-2022 06:32:31""]","[[""option_3"", ""24-03-2022 06:28:44""]]",option_3,37,1,0
Student8,2,LOTS,"[""24-03-2022 06:28:06"", ""24-03-2022 06:28:48"", ""24-03-2022 06:32:05"", ""24-03-2022 06:32:30""]","[[""option_2"", ""24-03-2022 06:28:17""], [""option_2"", ""24-03-2022 06:32:06""], [""option_2"", ""24-03-2022 06:32:06""], [""option_2"", ""24-03-2022 06:32:31""], [""option_2"", ""24-03-2022 06:32:31""]]",option_2,13,0,0
Student8,3,LOTS,"[""24-03-2022 06:23:35"", ""24-03-2022 06:29:01"", ""24-03-2022 06:32:14""]","[[""option_4"", ""24-03-2022 06:29:44""], [""option_4"", ""24-03-2022 06:32:15""]]",option_4,64,1,0
Student8,4,LOTS,"[""24-03-2022 06:25:52"", ""24-03-2022 06:31:21"", ""24-03-2022 06:32:21""]","[[""option_4"", ""24-03-2022 06:26:10""], [""option_4"", ""24-03-2022 06:31:26""], [""option_4"", ""24-03-2022 06:32:22""]]",option_4,24,0,0
Student8,5,LOTS,"[""24-03-2022 06:26:41"", ""24-03-2022 06:31:59"", ""24-03-2022 06:32:27""]","[[""option_1"", ""24-03-2022 06:27:39""], [""option_1"", ""24-03-2022 06:32:03""], [""option_1"", ""24-03-2022 06:32:28""]]",option_1,62,1,0
Student8,6,LOTS,"[""24-03-2022 06:27:39"", ""24-03-2022 06:32:03"", ""24-03-2022 06:32:28""]","[[""option_1"", ""24-03-2022 06:28:06""], [""option_1"", ""24-03-2022 06:32:05""], [""option_1"", ""24-03-2022 06:32:30""]]",option_1,26,0,0
Student8,7,LOTS,"[""24-03-2022 06:25:27"", ""24-03-2022 06:31:14"", ""24-03-2022 06:32:19""]","[[""option_3"", ""24-03-2022 06:25:40""], [""option_3"", ""24-03-2022 06:31:16""], [""option_3"", ""24-03-2022 06:32:21""]]",option_3,14,0,0
Student8,8,LOTS,"[""24-03-2022 06:25:40"", ""24-03-2022 06:31:16"", ""24-03-2022 06:32:21""]","[[""option_3"", ""24-03-2022 06:25:52""], [""option_3"", ""24-03-2022 06:31:21""], [""option_3"", ""24-03-2022 06:32:21""], [""option_3"", ""24-03-2022 06:32:21""]]",option_3,17,1,0
Student8,9,LOTS,"[""24-03-2022 06:23:54"", ""24-03-2022 06:29:44"", ""24-03-2022 06:32:15""]","[[""option_2"", ""24-03-2022 06:31:08""], [""option_2"", ""24-03-2022 06:32:17""]]",option_2,110,1,0
Student8,10,LOTS,"[""24-03-2022 06:26:10"", ""24-03-2022 06:31:26"", ""24-03-2022 06:32:22""]","[[""option_2"", ""24-03-2022 06:26:35""], [""option_2"", ""24-03-2022 06:31:30""], [""option_2"", ""24-03-2022 06:32:23""]]",option_2,29,0,0
Student8,11,HOTS,"[""24-03-2022 06:25:05"", ""24-03-2022 06:31:13"", ""24-03-2022 06:32:18""]","[[""option_4"", ""24-03-2022 06:25:27""], [""option_4"", ""24-03-2022 06:31:14""], [""option_4"", ""24-03-2022 06:32:19""]]",option_4,23,0,0
Student8,12,HOTS,"[""24-03-2022 06:26:35"", ""24-03-2022 06:31:30"", ""24-03-2022 06:32:23""]","[[""option_4"", ""24-03-2022 06:31:59""], [""option_4"", ""24-03-2022 06:32:27""]]",option_4,38,1,0
Student8,13,HOTS,"[""24-03-2022 06:22:07"", ""24-03-2022 06:28:53"", ""24-03-2022 06:32:10""]","[[""option_2"", ""24-03-2022 06:22:45""], [""option_2"", ""24-03-2022 06:32:12""]]",option_2,42,0,0
Student8,14,HOTS,"[""24-03-2022 06:22:45"", ""24-03-2022 06:28:50"", ""24-03-2022 06:28:55"", ""24-03-2022 06:32:12""]","[[""option_4"", ""24-03-2022 06:23:34""], [""option_4"", ""24-03-2022 06:32:14""]]",option_4,56,0,0
Student8,15,HOTS,"[""24-03-2022 06:24:20"", ""24-03-2022 06:31:24"", ""24-03-2022 06:32:17""]","[[""option_3"", ""24-03-2022 06:25:05""], [""option_3"", ""24-03-2022 06:31:13""], [""option_3"", ""24-03-2022 06:32:18""]]",option_3,50,1,0
Student9,1,LOTS,"[""24-03-2022 05:35:32"", ""24-03-2022 05:37:11"", ""24-03-2022 05:41:32"", ""24-03-2022 05:43:33"", ""24-03-2022 05:44:18"", ""24-03-2022 05:46:17"", ""24-03-2022 05:48:29""]","[[""option_1"", ""24-03-2022 05:43:37""], [""option_1"", ""24-03-2022 05:48:30""]]",option_1,50,1,0
Student9,2,LOTS,"[""24-03-2022 05:33:33"", ""24-03-2022 05:35:22"", ""24-03-2022 05:35:26"", ""24-03-2022 05:40:35"", ""24-03-2022 05:41:24"", ""24-03-2022 05:43:00"", ""24-03-2022 05:44:13"", ""24-03-2022 05:46:23"", ""24-03-2022 05:48:04"", ""24-03-2022 05:48:25"", ""24-03-2022 05:49:38""]","[[""option_2"", ""24-03-2022 05:48:16""], [""option_2"", ""24-03-2022 05:48:26""]]",option_2,54,1,0
Student9,3,LOTS,"[""24-03-2022 05:30:25"", ""24-03-2022 05:33:15"", ""24-03-2022 05:37:40"", ""24-03-2022 05:38:52"", ""24-03-2022 05:41:18"", ""24-03-2022 05:42:18"", ""24-03-2022 05:42:48"", ""24-03-2022 05:46:30"", ""24-03-2022 05:48:18""]","[[""option_1"", ""24-03-2022 05:32:24""], [""option_1"", ""24-03-2022 05:39:07""], [""option_1"", ""24-03-2022 05:48:20""]]",option_1,137,1,0
Student9,4,LOTS,"[""24-03-2022 05:33:20"", ""24-03-2022 05:37:49"", ""24-03-2022 05:39:28"", ""24-03-2022 05:41:16"", ""24-03-2022 05:41:19"", ""24-03-2022 05:42:27"", ""24-03-2022 05:42:50"", ""24-03-2022 05:44:03"", ""24-03-2022 05:44:07"", ""24-03-2022 05:46:28"", ""24-03-2022 05:46:36"", ""24-03-2022 05:46:47"", ""24-03-2022 05:48:20"", ""24-03-2022 05:49:11""]","[[""option_2"", ""24-03-2022 05:48:21""], [""option_3"", ""24-03-2022 05:49:30""]]",option_3,65,0,0
Student9,5,LOTS,"[""24-03-2022 05:34:28"", ""24-03-2022 05:35:19"", ""24-03-2022 05:35:24"", ""24-03-2022 05:35:29"", ""24-03-2022 05:40:55"", ""24-03-2022 05:41:28"", ""24-03-2022 05:43:11"", ""24-03-2022 05:44:15"", ""24-03-2022 05:46:19"", ""24-03-2022 05:48:27""]","[[""option_1"", ""24-03-2022 05:35:12""], [""option_1"", ""24-03-2022 05:48:28""], [""option_1"", ""24-03-2022 05:48:28""]]",option_1,51,1,0
Student9,6,LOTS,"[""24-03-2022 05:32:24"", ""24-03-2022 05:33:17"", ""24-03-2022 05:37:41"", ""24-03-2022 05:39:07"", ""24-03-2022 05:41:17"", ""24-03-2022 05:41:19"", ""24-03-2022 05:42:01"", ""24-03-2022 05:42:19"", ""24-03-2022 05:42:44"", ""24-03-2022 05:42:49"", ""24-03-2022 05:44:04"", ""24-03-2022 05:46:29"", ""24-03-2022 05:46:32"", ""24-03-2022 05:46:38"", ""24-03-2022 05:46:45"", ""24-03-2022 05:48:20"", ""24-03-2022 05:48:35""]","[[""option_2"", ""24-03-2022 05:49:11""]]",option_2,156,1,0
Student9,7,LOTS,"[""24-03-2022 05:36:37"", ""24-03-2022 05:41:42"", ""24-03-2022 05:46:09"", ""24-03-2022 05:46:43"", ""24-03-2022 05:48:34""]","[[""option_2"", ""24-03-2022 05:42:00""]]",option_2,33,0,0
Student9,8,LOTS,"[""24-03-2022 05:36:11"", ""24-03-2022 05:36:49"", ""24-03-2022 05:41:36"", ""24-03-2022 05:43:37"", ""24-03-2022 05:44:19"", ""24-03-2022 05:46:15"", ""24-03-2022 05:48:30""]","[[""option_1"", ""24-03-2022 05:37:04""], [""option_1"", ""24-03-2022 05:43:38""], [""option_1"", ""24-03-2022 05:48:31""]]",option_1,31,1,0
Student9,9,LOTS,"[""24-03-2022 05:35:12"", ""24-03-2022 05:35:25"", ""24-03-2022 05:35:29"", ""24-03-2022 05:37:13"", ""24-03-2022 05:40:57"", ""24-03-2022 05:41:30"", ""24-03-2022 05:43:13"", ""24-03-2022 05:44:16"", ""24-03-2022 05:46:18"", ""24-03-2022 05:48:28""]","[[""option_1"", ""24-03-2022 05:43:34""], [""option_1"", ""24-03-2022 05:48:29""]]",option_1,79,1,0
Student9,10,LOTS,"[""24-03-2022 05:33:36"", ""24-03-2022 05:35:21"", ""24-03-2022 05:40:52"", ""24-03-2022 05:41:25"", ""24-03-2022 05:43:09"", ""24-03-2022 05:44:14"", ""24-03-2022 05:46:21"", ""24-03-2022 05:48:16"", ""24-03-2022 05:48:26""]","[[""option_3"", ""24-03-2022 05:34:28""], [""option_3"", ""24-03-2022 05:48:27""]]",option_3,61,1,0
Student9,11,HOTS,"[""24-03-2022 05:36:21"", ""24-03-2022 05:36:48"", ""24-03-2022 05:37:04"", ""24-03-2022 05:41:38"", ""24-03-2022 05:43:38"", ""24-03-2022 05:44:20"", ""24-03-2022 05:44:48"", ""24-03-2022 05:46:13"", ""24-03-2022 05:46:40"", ""24-03-2022 05:48:31""]","[[""option_4"", ""24-03-2022 05:44:45""], [""option_4"", ""24-03-2022 05:48:32""]]",option_4,75,0,0
Student9,12,HOTS,"[""24-03-2022 05:33:27"", ""24-03-2022 05:38:25"", ""24-03-2022 05:39:44"", ""24-03-2022 05:41:21"", ""24-03-2022 05:42:55"", ""24-03-2022 05:44:09"", ""24-03-2022 05:46:26"", ""24-03-2022 05:47:14"", ""24-03-2022 05:47:19"", ""24-03-2022 05:48:22"", ""24-03-2022 05:49:35""]","[[""option_3"", ""24-03-2022 05:48:02""], [""option_3"", ""24-03-2022 05:48:24""], [""option_3"", ""24-03-2022 05:49:36""]]",option_3,78,0,0
Student9,13,HOTS,"[""24-03-2022 05:33:26"", ""24-03-2022 05:37:57"", ""24-03-2022 05:39:37"", ""24-03-2022 05:41:15"", ""24-03-2022 05:41:19"", ""24-03-2022 05:42:53"", ""24-03-2022 05:44:08"", ""24-03-2022 05:46:27"", ""24-03-2022 05:46:48"", ""24-03-2022 05:47:17"", ""24-03-2022 05:48:21"", ""24-03-2022 05:49:30""]","[[""option_2"", ""24-03-2022 05:47:19""], [""option_2"", ""24-03-2022 05:48:22""], [""option_2"", ""24-03-2022 05:48:22""], [""option_2"", ""24-03-2022 05:49:35""]]",option_2,74,0,0
Student9,14,HOTS,"[""24-03-2022 05:33:30"", ""24-03-2022 05:39:46"", ""24-03-2022 05:41:22"", ""24-03-2022 05:42:57"", ""24-03-2022 05:44:12"", ""24-03-2022 05:46:25"", ""24-03-2022 05:48:02"", ""24-03-2022 05:48:24"", ""24-03-2022 05:49:36""]","[[""option_3"", ""24-03-2022 05:40:35""], [""option_3"", ""24-03-2022 05:48:04""], [""option_3"", ""24-03-2022 05:48:25""], [""option_3"", ""24-03-2022 05:48:25""], [""option_3"", ""24-03-2022 05:49:38""]]",option_3,62,1,0
Student9,15,HOTS,"[""24-03-2022 05:36:27"", ""24-03-2022 05:41:40"", ""24-03-2022 05:44:45"", ""24-03-2022 05:44:58"", ""24-03-2022 05:46:12"", ""24-03-2022 05:46:41"", ""24-03-2022 05:48:33""]","[[""option_4"", ""24-03-2022 05:46:09""], [""option_4"", ""24-03-2022 05:48:34""]]",option_4,88,0,0
Student10,1,LOTS,"[""24-03-2022 05:29:58""]","[[""option_1"", ""24-03-2022 05:30:12""]]",option_1,14,1,0
Student10,2,LOTS,"[""24-03-2022 05:32:54""]","[[""option_4"", ""24-03-2022 05:33:03""]]",option_4,9,0,0
Student10,3,LOTS,"[""24-03-2022 05:36:03""]","[[""option_1"", ""24-03-2022 05:36:49""], [""option_1"", ""24-03-2022 05:36:49""], [""option_1"", ""24-03-2022 05:36:51""], [""option_1"", ""24-03-2022 05:36:51""], [""option_1"", ""24-03-2022 05:36:52""], [""option_1"", ""24-03-2022 05:36:52""], [""option_1"", ""24-03-2022 05:36:52""], [""option_1"", ""24-03-2022 05:36:53""], [""option_1"", ""24-03-2022 05:36:53""], [""option_1"", ""24-03-2022 05:36:58""], [""option_1"", ""24-03-2022 05:36:58""], [""option_1"", ""24-03-2022 05:36:58""], [""option_1"", ""24-03-2022 05:36:59""], [""option_1"", ""24-03-2022 05:36:59""], [""option_1"", ""24-03-2022 05:37:11""]]",option_1,211,1,0
Student10,4,LOTS,"[""24-03-2022 05:31:36""]","[[""option_2"", ""24-03-2022 05:32:03""]]",option_2,26,1,0
Student10,5,LOTS,"[""24-03-2022 05:34:15""]","[[""option_1"", ""24-03-2022 05:34:28""]]",option_1,12,1,0
Student10,6,LOTS,"[""24-03-2022 05:34:02""]","[[""option_1"", ""24-03-2022 05:34:15""]]",option_1,12,0,0
Student10,7,LOTS,"[""24-03-2022 05:32:03""]",[],Unanswered,0,0,0
Student10,8,LOTS,"[""24-03-2022 05:35:18""]","[[""option_1"", ""24-03-2022 05:35:29""]]",option_1,10,1,0
Student10,9,LOTS,"[""24-03-2022 05:34:28""]","[[""option_3"", ""24-03-2022 05:35:18""]]",option_3,50,0,0
Student10,10,LOTS,"[""24-03-2022 05:32:04""]","[[""option_3"", ""24-03-2022 05:32:54""]]",option_3,51,1,0
Student10,11,HOTS,"[""24-03-2022 05:35:29""]","[[""option_4"", ""24-03-2022 05:36:03""]]",option_4,33,0,0
Student10,12,HOTS,"[""24-03-2022 05:30:12""]","[[""option_3"", ""24-03-2022 05:31:00""]]",option_3,47,0,0
Student10,13,HOTS,"[""24-03-2022 05:31:00""]","[[""option_3"", ""24-03-2022 05:31:36""]]",option_3,35,1,0
Student10,14,HOTS,"[""24-03-2022 05:33:03""]","[[""option_3"", ""24-03-2022 05:34:02""]]",option_3,59,1,0
Student10,15,HOTS,"[""24-03-2022 05:33:03""]",[],Unanswered,0,0,0
Student11,1,LOTS,"[""24-03-2022 05:39:03""]","[[""option_1"", ""24-03-2022 05:39:10""]]",option_1,7,1,0
Student11,2,LOTS,"[""24-03-2022 05:35:40""]","[[""option_4"", ""24-03-2022 05:36:13""]]",option_4,33,0,0
Student11,3,LOTS,"[""24-03-2022 05:33:52""]","[[""option_1"", ""24-03-2022 05:34:59""]]",option_1,67,1,0
Student11,4,LOTS,"[""24-03-2022 05:39:10""]","[[""option_4"", ""24-03-2022 05:39:23""], [""option_4"", ""24-03-2022 05:39:27""]]",option_4,45,0,0
Student11,5,LOTS,"[""24-03-2022 05:29:58""]","[[""option_1"", ""24-03-2022 05:30:42""]]",option_1,43,1,0
Student11,6,LOTS,"[""24-03-2022 05:30:42"", ""24-03-2022 05:39:55""]","[[""option_3"", ""24-03-2022 05:32:02""], [""option_3"", ""24-03-2022 05:41:17""]]",option_3,157,0,0
Student11,7,LOTS,"[""24-03-2022 05:37:59""]","[[""option_3"", ""24-03-2022 05:38:06""]]",option_3,7,1,0
Student11,8,LOTS,"[""24-03-2022 05:32:04""]","[[""option_1"", ""24-03-2022 05:32:22""]]",option_1,34,1,0
Student11,9,LOTS,"[""24-03-2022 05:38:06""]","[[""option_3"", ""24-03-2022 05:38:34""]]",option_3,29,0,0
Student11,10,LOTS,"[""24-03-2022 05:32:22""]","[[""option_3"", ""24-03-2022 05:32:51""]]",option_3,28,1,0
Student11,11,HOTS,"[""24-03-2022 05:38:49""]","[[""option_4"", ""24-03-2022 05:39:02""]]",option_4,13,0,0
Student11,12,HOTS,"[""24-03-2022 05:36:13""]","[[""option_4"", ""24-03-2022 05:38:00""]]",option_4,103,1,0
Student11,13,HOTS,"[""24-03-2022 05:38:34""]","[[""option_3"", ""24-03-2022 05:38:48""]]",option_3,14,1,0
Student11,14,HOTS,"[""24-03-2022 05:32:51""]","[[""option_3"", ""24-03-2022 05:33:52""]]",option_3,61,1,0
Student11,15,HOTS,"[""24-03-2022 05:34:59""]","[[""option_3"", ""24-03-2022 05:35:40""]]",option_3,40,1,0
Student12,1,LOTS,"[""24-03-2022 05:35:26"", ""24-03-2022 05:37:16"", ""24-03-2022 05:42:59"", ""24-03-2022 05:46:10""]","[[""option_1"", ""24-03-2022 05:35:36""], [""option_1"", ""24-03-2022 05:43:02""]]",option_1,13,1,0
Student12,2,LOTS,"[""24-03-2022 05:32:28"", ""24-03-2022 05:41:35"", ""24-03-2022 05:45:01"", ""24-03-2022 05:45:42"", ""24-03-2022 05:45:48"", ""24-03-2022 05:45:50""]","[[""option_1"", ""24-03-2022 05:45:52""]]",option_1,29,0,0
Student12,3,LOTS,"[""24-03-2022 05:31:06"", ""24-03-2022 05:32:02"", ""24-03-2022 05:32:05"", ""24-03-2022 05:40:42"", ""24-03-2022 05:40:47"", ""24-03-2022 05:40:54""]","[[""option_1"", ""24-03-2022 05:31:23""]]",option_1,56,1,0
Student12,4,LOTS,"[""24-03-2022 05:35:58"", ""24-03-2022 05:37:28"", ""24-03-2022 05:37:33"", ""24-03-2022 05:37:58"", ""24-03-2022 05:43:07""]","[[""option_2"", ""24-03-2022 05:36:08""], [""option_2"", ""24-03-2022 05:43:13""]]",option_2,22,1,0
Student12,5,LOTS,"[""24-03-2022 05:36:08"", ""24-03-2022 05:38:46"", ""24-03-2022 05:44:41""]","[[""option_2"", ""24-03-2022 05:37:02""], [""option_2"", ""24-03-2022 05:44:45""]]",option_2,65,0,0
Student12,6,LOTS,"[""24-03-2022 05:36:08"", ""24-03-2022 05:37:30"", ""24-03-2022 05:37:37"", ""24-03-2022 05:38:03"", ""24-03-2022 05:43:13""]","[[""option_2"", ""24-03-2022 05:44:41""]]",option_2,153,1,0
Student12,7,LOTS,"[""24-03-2022 05:34:22"", ""24-03-2022 05:37:21"", ""24-03-2022 05:42:03"", ""24-03-2022 05:46:08""]","[[""option_2"", ""24-03-2022 05:35:15""], [""option_2"", ""24-03-2022 05:42:57""]]",option_2,114,0,0
Student12,8,LOTS,"[""24-03-2022 05:35:14"", ""24-03-2022 05:37:17"", ""24-03-2022 05:42:57""]","[[""option_1"", ""24-03-2022 05:35:26""], [""option_1"", ""24-03-2022 05:42:59""]]",option_1,16,1,0
Student12,9,LOTS,"[""24-03-2022 05:33:21"", ""24-03-2022 05:33:56"", ""24-03-2022 05:37:19"", ""24-03-2022 05:41:49"", ""24-03-2022 05:41:59"", ""24-03-2022 05:46:00""]","[[""option_3"", ""24-03-2022 05:34:22""]]",option_3,71,0,0
Student12,10,LOTS,"[""24-03-2022 05:32:37"", ""24-03-2022 05:33:50"", ""24-03-2022 05:41:43"", ""24-03-2022 05:41:54"", ""24-03-2022 05:45:52""]","[[""option_3"", ""24-03-2022 05:33:21""]]",option_3,67,1,0
Student12,11,HOTS,"[""24-03-2022 05:37:02"", ""24-03-2022 05:38:53"", ""24-03-2022 05:44:45""]","[[""option_4"", ""24-03-2022 05:39:09""], [""option_4"", ""24-03-2022 05:44:48""]]",option_4,31,0,0
Student12,12,HOTS,"[""24-03-2022 05:39:10"", ""24-03-2022 05:44:48""]","[[""option_1"", ""24-03-2022 05:44:51""], [""option_1"", ""24-03-2022 05:44:52""]]",option_1,80,0,0
Student12,13,HOTS,"[""24-03-2022 05:31:23"", ""24-03-2022 05:32:06"", ""24-03-2022 05:40:51"", ""24-03-2022 05:41:25"", ""24-03-2022 05:44:56"", ""24-03-2022 05:45:06""]","[[""option_1"", ""24-03-2022 05:45:42""]]",option_1,111,0,0
Student12,14,HOTS,"[""24-03-2022 05:29:52"", ""24-03-2022 05:32:04"", ""24-03-2022 05:40:21"", ""24-03-2022 05:40:44""]","[[""option_3"", ""24-03-2022 05:31:06""]]",option_3,96,1,0
Student12,15,HOTS,"[""24-03-2022 05:35:36"", ""24-03-2022 05:43:01"", ""24-03-2022 05:46:11""]","[[""option_3"", ""24-03-2022 05:35:58""], [""option_3"", ""24-03-2022 05:43:07""]]",option_3,31,1,0
Student13,1,LOTS,"[""24-03-2022 05:36:04"", ""24-03-2022 05:36:39"", ""24-03-2022 05:39:40"", ""24-03-2022 05:41:35"", ""24-03-2022 05:44:43"", ""24-03-2022 05:47:08""]","[[""option_1"", ""24-03-2022 05:47:10""]]",option_1,22,1,0
Student13,2,LOTS,"[""24-03-2022 05:36:21"", ""24-03-2022 05:40:32"", ""24-03-2022 05:41:29"", ""24-03-2022 05:42:48"", ""24-03-2022 05:44:54"", ""24-03-2022 05:46:21""]","[[""option_4"", ""24-03-2022 05:42:51""]]",option_4,10,0,0
Student13,3,LOTS,"[""24-03-2022 05:32:02"", ""24-03-2022 05:37:12"", ""24-03-2022 05:40:51"", ""24-03-2022 05:41:44"", ""24-03-2022 05:43:36"", ""24-03-2022 05:45:13"", ""24-03-2022 05:45:34"", ""24-03-2022 05:47:14""]","[[""option_1"", ""24-03-2022 05:32:38""], [""option_4"", ""24-03-2022 05:40:54""], [""option_4"", ""24-03-2022 05:43:39""]]",option_4,46,0,0
Student13,4,LOTS,"[""24-03-2022 05:34:26"", ""24-03-2022 05:35:39"", ""24-03-2022 05:36:28"", ""24-03-2022 05:37:43"", ""24-03-2022 05:41:15"", ""24-03-2022 05:41:57"", ""24-03-2022 05:44:19"", ""24-03-2022 05:45:50"", ""24-03-2022 05:47:25""]","[[""option_3"", ""24-03-2022 05:34:40""], [""option_3"", ""24-03-2022 05:38:50""], [""option_3"", ""24-03-2022 05:47:26""], [""option_3"", ""24-03-2022 05:47:26""]]",option_3,107,0,0
Student13,5,LOTS,"[""24-03-2022 05:40:33"", ""24-03-2022 05:41:26"", ""24-03-2022 05:42:28"", ""24-03-2022 05:44:56"", ""24-03-2022 05:46:19"", ""24-03-2022 05:47:42""]","[[""option_1"", ""24-03-2022 05:41:29""]]",option_1,42,1,0
Student13,6,LOTS,"[""24-03-2022 05:32:38"", ""24-03-2022 05:37:13"", ""24-03-2022 05:40:54"", ""24-03-2022 05:41:45"", ""24-03-2022 05:43:39"", ""24-03-2022 05:45:15"", ""24-03-2022 05:45:37"", ""24-03-2022 05:47:15""]","[[""option_3"", ""24-03-2022 05:32:51""], [""option_3"", ""24-03-2022 05:41:47""], [""option_3"", ""24-03-2022 05:43:42""], [""option_2"", ""24-03-2022 05:45:24""], [""option_2"", ""24-03-2022 05:47:23""]]",option_2,40,1,0
Student13,7,LOTS,"[""24-03-2022 05:36:13"", ""24-03-2022 05:36:40"", ""24-03-2022 05:39:47"", ""24-03-2022 05:41:33"", ""24-03-2022 05:44:47"", ""24-03-2022 05:46:31""]","[[""option_1"", ""24-03-2022 05:47:08""]]",option_1,108,0,0
Student13,8,LOTS,"[""24-03-2022 05:34:40"", ""24-03-2022 05:35:37"", ""24-03-2022 05:35:42"", ""24-03-2022 05:36:27"", ""24-03-2022 05:36:57"", ""24-03-2022 05:37:35"", ""24-03-2022 05:37:40"", ""24-03-2022 05:38:50"", ""24-03-2022 05:41:16"", ""24-03-2022 05:41:58"", ""24-03-2022 05:45:52"", ""24-03-2022 05:47:26""]","[[""option_1"", ""24-03-2022 05:37:42""], [""option_1"", ""24-03-2022 05:38:54""], [""option_1"", ""24-03-2022 05:47:33""]]",option_1,85,1,0
Student13,9,LOTS,"[""24-03-2022 05:32:51"", ""24-03-2022 05:37:34"", ""24-03-2022 05:41:01"", ""24-03-2022 05:41:47"", ""24-03-2022 05:41:55"", ""24-03-2022 05:43:42"", ""24-03-2022 05:45:24"", ""24-03-2022 05:45:38"", ""24-03-2022 05:47:23""]","[[""option_4"", ""24-03-2022 05:33:45""], [""option_3"", ""24-03-2022 05:44:07""], [""option_3"", ""24-03-2022 05:47:24""]]",option_3,103,0,0
Student13,10,LOTS,"[""24-03-2022 05:33:45"", ""24-03-2022 05:36:29"", ""24-03-2022 05:37:14"", ""24-03-2022 05:37:38"", ""24-03-2022 05:41:13"", ""24-03-2022 05:41:55"", ""24-03-2022 05:44:07"", ""24-03-2022 05:45:39"", ""24-03-2022 05:47:24""]","[[""option_3"", ""24-03-2022 05:34:26""], [""option_3"", ""24-03-2022 05:44:18""], [""option_3"", ""24-03-2022 05:47:25""]]",option_3,97,1,0
Student13,11,HOTS,"[""24-03-2022 05:30:53"", ""24-03-2022 05:37:02"", ""24-03-2022 05:41:42"", ""24-03-2022 05:41:48"", ""24-03-2022 05:43:35"", ""24-03-2022 05:45:11"", ""24-03-2022 05:47:13""]","[[""option_2"", ""24-03-2022 05:32:02""], [""option_2"", ""24-03-2022 05:43:36""]]",option_2,88,0,0
Student13,12,HOTS,"[""24-03-2022 05:35:14"", ""24-03-2022 05:36:25"", ""24-03-2022 05:36:55"", ""24-03-2022 05:37:42"", ""24-03-2022 05:38:54"", ""24-03-2022 05:40:35"", ""24-03-2022 05:41:17"", ""24-03-2022 05:41:59"", ""24-03-2022 05:45:56"", ""24-03-2022 05:47:33""]","[[""option_4"", ""24-03-2022 05:40:41""], [""option_3"", ""24-03-2022 05:47:35""]]",option_3,59,0,0
Student13,13,HOTS,"[""24-03-2022 05:41:31"", ""24-03-2022 05:42:51"", ""24-03-2022 05:44:50"", ""24-03-2022 05:46:23""]","[[""option_3"", ""24-03-2022 05:46:31""]]",option_3,50,1,0
Student13,14,HOTS,"[""24-03-2022 05:39:10"", ""24-03-2022 05:41:38"", ""24-03-2022 05:43:29"", ""24-03-2022 05:44:40"", ""24-03-2022 05:47:10"", ""24-03-2022 05:47:44""]","[[""option_3"", ""24-03-2022 05:43:32""], [""option_3"", ""24-03-2022 05:47:47""]]",option_3,49,1,0
Student13,15,HOTS,"[""24-03-2022 05:36:23"", ""24-03-2022 05:40:34"", ""24-03-2022 05:40:41"", ""24-03-2022 05:41:21"", ""24-03-2022 05:42:07"", ""24-03-2022 05:45:59"", ""24-03-2022 05:47:35""]","[[""option_1"", ""24-03-2022 05:46:19""], [""option_1"", ""24-03-2022 05:47:42""]]",option_1,65,0,0
Student14,1,LOTS,"[""24-03-2022 05:31:16"", ""24-03-2022 05:38:32""]","[[""option_1"", ""24-03-2022 05:31:27""], [""option_1"", ""24-03-2022 05:38:36""]]",option_1,14,1,0
Student14,2,LOTS,"[""24-03-2022 05:33:23"", ""24-03-2022 05:39:18""]","[[""option_4"", ""24-03-2022 05:33:42""], [""option_4"", ""24-03-2022 05:39:21""]]",option_4,21,0,0
Student14,3,LOTS,"[""24-03-2022 05:36:33"", ""24-03-2022 05:37:22"", ""24-03-2022 05:41:00""]","[[""option_1"", ""24-03-2022 05:37:36""], [""option_1"", ""24-03-2022 05:41:05""]]",option_1,61,1,0
Student14,4,LOTS,"[""24-03-2022 05:31:27"", ""24-03-2022 05:38:36""]","[[""option_2"", ""24-03-2022 05:31:50""], [""option_2"", ""24-03-2022 05:38:44""]]",option_2,30,1,0
Student14,5,LOTS,"[""24-03-2022 05:33:58"", ""24-03-2022 05:39:40""]","[[""option_1"", ""24-03-2022 05:34:44""], [""option_1"", ""24-03-2022 05:39:46""]]",option_1,51,1,0
Student14,6,LOTS,"[""24-03-2022 05:37:36"", ""24-03-2022 05:41:05""]","[[""option_3"", ""24-03-2022 05:37:46""], [""option_3"", ""24-03-2022 05:41:12""]]",option_3,21,0,0
Student14,7,LOTS,"[""24-03-2022 05:31:50"", ""24-03-2022 05:37:17"", ""24-03-2022 05:38:44""]","[[""option_4"", ""24-03-2022 05:32:25""], [""option_4"", ""24-03-2022 05:39:04""]]",option_4,56,0,0
