Username/ID,Question,BT level,Question-Visit-Timestamp,Response-Submit-Timestamp,Response,Time,Score,Tab Switch
Student2,3,LOTS,"[""19-04-2022 05:24:40"", ""19-04-2022 05:32:17"", ""19-04-2022 05:34:28"", ""19-04-2022 05:38:53""]","[[""option_1"", ""19-04-2022 05:25:04""], [""option_2"", ""19-04-2022 05:34:34""]]",option_2,32,1,0
Student2,8,LOTS,"[""19-04-2022 05:25:04"", ""19-04-2022 05:32:18"", ""19-04-2022 05:34:34"", ""19-04-2022 05:38:56""]","[[""option_2"", ""19-04-2022 05:26:13""], [""option_1"", ""19-04-2022 05:33:37""], [""option_1"", ""19-04-2022 05:34:39""]]",option_1,152,1,0
Student2,4,LOTS,"[""19-04-2022 05:26:13"", ""19-04-2022 05:33:37"", ""19-04-2022 05:34:39"", ""19-04-2022 05:38:58""]","[[""option_2"", ""19-04-2022 05:26:36""], [""option_1"", ""19-04-2022 05:34:58""]]",option_1,93,0,0
Student2,9,LOTS,"[""19-04-2022 05:26:36"", ""19-04-2022 05:34:58""]","[[""option_1"", ""19-04-2022 05:26:47""], [""option_1"", ""19-04-2022 05:35:32""]]",option_1,43,0,0
Student2,11,HOTS,"[""19-04-2022 05:26:47"", ""19-04-2022 05:35:32""]","[[""option_3"", ""19-04-2022 05:27:09""], [""option_3"", ""19-04-2022 05:36:06""]]",option_3,56,0,0
Student2,14,HOTS,"[""19-04-2022 05:27:09"", ""19-04-2022 05:36:06""]","[[""option_1"", ""19-04-2022 05:27:51""], [""option_1"", ""19-04-2022 05:36:32""]]",option_1,66,0,0
Student2,10,LOTS,"[""19-04-2022 05:27:51"", ""19-04-2022 05:36:32"", ""19-04-2022 05:38:13""]","[[""option_4"", ""19-04-2022 05:28:12""], [""option_4"", ""19-04-2022 05:36:43""], [""option_3"", ""19-04-2022 05:38:23""]]",option_3,41,0,0
Student2,5,LOTS,"[""19-04-2022 05:28:12"", ""19-04-2022 05:36:43"", ""19-04-2022 05:38:23""]","[[""option_1"", ""19-04-2022 05:28:47""], [""option_1"", ""19-04-2022 05:36:51""], [""option_1"", ""19-04-2022 05:38:48""]]",option_1,65,0,0
Student2,2,LOTS,"[""19-04-2022 05:28:47"", ""19-04-2022 05:33:46"", ""19-04-2022 05:36:51"", ""19-04-2022 05:38:11"", ""19-04-2022 05:38:48""]","[[""option_4"", ""19-04-2022 05:28:55""], [""option_4"", ""19-04-2022 05:36:53""], [""option_4"", ""19-04-2022 05:38:50""]]",option_4,18,1,0
Student2,12,HOTS,"[""19-04-2022 05:28:55"", ""19-04-2022 05:33:44"", ""19-04-2022 05:36:53"", ""19-04-2022 05:38:50""]","[[""option_1"", ""19-04-2022 05:29:24""], [""option_3"", ""19-04-2022 05:37:28""]]",option_3,67,1,0
Student2,7,LOTS,"[""19-04-2022 05:29:24"", ""19-04-2022 05:33:50"", ""19-04-2022 05:37:28""]","[[""option_2"", ""19-04-2022 05:29:33""], [""option_2"", ""19-04-2022 05:37:30""]]",option_2,37,0,0
Student2,15,HOTS,"[""19-04-2022 05:29:33"", ""19-04-2022 05:37:30""]","[[""option_1"", ""19-04-2022 05:30:11""], [""option_1"", ""19-04-2022 05:37:46""]]",option_1,52,1,0
Student2,13,HOTS,"[""19-04-2022 05:30:10"", ""19-04-2022 05:37:46""]","[[""option_1"", ""19-04-2022 05:31:16""], [""option_1"", ""19-04-2022 05:37:59""]]",option_1,78,1,0
Student2,6,LOTS,"[""19-04-2022 05:31:16"", ""19-04-2022 05:37:59""]","[[""option_3"", ""19-04-2022 05:31:45""], [""option_3"", ""19-04-2022 05:38:04""]]",option_3,72,0,0
Student3,12,HOTS,"[""19-04-2022 05:24:21"", ""19-04-2022 05:33:06"", ""19-04-2022 05:43:07""]","[[""option_1"", ""19-04-2022 05:25:29""], [""option_1"", ""19-04-2022 05:33:17""], [""option_1"", ""19-04-2022 05:43:15""]]",option_1,86,0,0
Student3,4,LOTS,"[""19-04-2022 05:25:30"", ""19-04-2022 05:33:03"", ""19-04-2022 05:33:17"", ""19-04-2022 05:43:15""]","[[""option_1"", ""19-04-2022 05:25:50""], [""option_1"", ""19-04-2022 05:33:19""], [""option_1"", ""19-04-2022 05:43:17""]]",option_1,26,0,0
Student3,1,LOTS,"[""19-04-2022 05:25:51"", ""19-04-2022 05:33:19"", ""19-04-2022 05:43:17""]","[[""option_1"", ""19-04-2022 05:26:26""], [""option_1"", ""19-04-2022 05:33:23""], [""option_1"", ""19-04-2022 05:43:19""]]",option_1,40,1,0
Student3,11,HOTS,"[""19-04-2022 05:26:26"", ""19-04-2022 05:33:23"", ""19-04-2022 05:43:19""]","[[""option_2"", ""19-04-2022 05:27:37""], [""option_3"", ""19-04-2022 05:34:55""], [""option_3"", ""19-04-2022 05:43:30""]]",option_3,172,0,0
Student3,2,LOTS,"[""19-04-2022 05:27:38"", ""19-04-2022 05:34:55"", ""19-04-2022 05:43:30""]","[[""option_4"", ""19-04-2022 05:27:49""], [""option_4"", ""19-04-2022 05:34:57""], [""option_4"", ""19-04-2022 05:43:33""]]",option_4,16,1,0
Student3,14,HOTS,"[""19-04-2022 05:27:50"", ""19-04-2022 05:34:57"", ""19-04-2022 05:41:05"", ""19-04-2022 05:43:32""]","[[""option_3"", ""19-04-2022 05:28:21""], [""option_1"", ""19-04-2022 05:36:42""], [""option_1"", ""19-04-2022 05:41:07""], [""option_1"", ""19-04-2022 05:43:34""]]",option_1,137,0,0
Student3,6,LOTS,"[""19-04-2022 05:28:22"", ""19-04-2022 05:36:42"", ""19-04-2022 05:41:08"", ""19-04-2022 05:43:34""]","[[""option_3"", ""19-04-2022 05:28:39""], [""option_3"", ""19-04-2022 05:36:52""], [""option_3"", ""19-04-2022 05:41:08""], [""option_3"", ""19-04-2022 05:43:35""]]",option_3,29,0,0
Student3,15,HOTS,"[""19-04-2022 05:29:10"", ""19-04-2022 05:39:50"", ""19-04-2022 05:41:41"", ""19-04-2022 05:43:36""]","[[""option_1"", ""19-04-2022 05:30:04""], [""option_1"", ""19-04-2022 05:39:54""], [""option_1"", ""19-04-2022 05:41:44""], [""option_1"", ""19-04-2022 05:43:39""]]",option_1,60,1,0
Student3,9,LOTS,"[""19-04-2022 05:31:00"", ""19-04-2022 05:41:50"", ""19-04-2022 05:43:40""]","[[""option_3"", ""19-04-2022 05:31:15""], [""option_3"", ""19-04-2022 05:41:54""], [""option_3"", ""19-04-2022 05:43:41""]]",option_3,18,0,0
Student3,3,LOTS,"[""19-04-2022 05:31:15"", ""19-04-2022 05:41:54"", ""19-04-2022 05:43:41""]","[[""option_1"", ""19-04-2022 05:31:36""], [""option_1"", ""19-04-2022 05:41:56""], [""option_1"", ""19-04-2022 05:43:42""]]",option_1,24,0,0
Student3,13,HOTS,"[""19-04-2022 05:31:36"", ""19-04-2022 05:41:56"", ""19-04-2022 05:43:42""]","[[""option_1"", ""19-04-2022 05:32:20""], [""option_1"", ""19-04-2022 05:41:59""], [""option_1"", ""19-04-2022 05:43:43""]]",option_1,47,1,0
Student3,10,LOTS,"[""19-04-2022 05:32:37"", ""19-04-2022 05:42:57"", ""19-04-2022 05:43:44""]","[[""option_1"", ""19-04-2022 05:33:00""], [""option_1"", ""19-04-2022 05:43:46""]]",option_1,41,0,0
Student3,8,LOTS,"[""19-04-2022 05:28:39"", ""19-04-2022 05:36:52"", ""19-04-2022 05:41:08"", ""19-04-2022 05:43:35""]","[[""option_2"", ""19-04-2022 05:41:41""], [""option_2"", ""19-04-2022 05:43:36""]]",option_2,242,0,2
Student3,5,LOTS,"[""19-04-2022 05:30:04"", ""19-04-2022 05:39:54"", ""19-04-2022 05:41:44"", ""19-04-2022 05:43:38""]","[[""option_2"", ""19-04-2022 05:41:50""], [""option_2"", ""19-04-2022 05:43:40""]]",option_2,135,1,0
Student3,7,LOTS,"[""19-04-2022 05:32:20"", ""19-04-2022 05:41:59"", ""19-04-2022 05:43:43""]","[[""option_2"", ""19-04-2022 05:42:57""], [""option_2"", ""19-04-2022 05:43:44""]]",option_2,74,0,0
Student4,12,HOTS,"[""19-04-2022 05:27:47"", ""19-04-2022 05:30:22"", ""19-04-2022 05:33:05"", ""19-04-2022 05:35:47"", ""19-04-2022 05:41:51""]","[[""option_1"", ""19-04-2022 05:28:42""], [""option_1"", ""19-04-2022 05:33:08""], [""option_1"", ""19-04-2022 05:41:59""]]",option_1,64,0,0
Student4,6,LOTS,"[""19-04-2022 05:28:42"", ""19-04-2022 05:30:22"", ""19-04-2022 05:33:08"", ""19-04-2022 05:35:47"", ""19-04-2022 05:41:59""]","[[""option_3"", ""19-04-2022 05:29:07""], [""option_3"", ""19-04-2022 05:33:10""], [""option_3"", ""19-04-2022 05:42:00""]]",option_3,27,0,0
Student4,4,LOTS,"[""19-04-2022 05:23:57"", ""19-04-2022 05:30:23"", ""19-04-2022 05:35:49"", ""19-04-2022 05:38:12"", ""19-04-2022 05:40:03""]","[[""option_1"", ""19-04-2022 05:30:50""], [""option_1"", ""19-04-2022 05:36:19""], [""option_1"", ""19-04-2022 05:38:14""]]",option_1,69,0,0
Student4,5,LOTS,"[""19-04-2022 05:24:20"", ""19-04-2022 05:30:23"", ""19-04-2022 05:31:09"", ""19-04-2022 05:35:48"", ""19-04-2022 05:36:54"", ""19-04-2022 05:38:10"", ""19-04-2022 05:38:57"", ""19-04-2022 05:40:00"", ""19-04-2022 05:40:05"", ""19-04-2022 05:41:21"", ""19-04-2022 05:41:23""]","[[""option_1"", ""19-04-2022 05:31:24""], [""option_1"", ""19-04-2022 05:36:57""]]",option_1,92,0,0
Student4,11,HOTS,"[""19-04-2022 05:24:37"", ""19-04-2022 05:30:22"", ""19-04-2022 05:31:24"", ""19-04-2022 05:35:47"", ""19-04-2022 05:36:57"", ""19-04-2022 05:38:10"", ""19-04-2022 05:40:06"", ""19-04-2022 05:41:20"", ""19-04-2022 05:41:23""]","[[""option_3"", ""19-04-2022 05:31:35""], [""option_3"", ""19-04-2022 05:36:58""]]",option_3,56,0,0
Student4,14,HOTS,"[""19-04-2022 05:26:48"", ""19-04-2022 05:30:22"", ""19-04-2022 05:32:31"", ""19-04-2022 05:35:47"", ""19-04-2022 05:41:43""]","[[""option_3"", ""19-04-2022 05:32:39""], [""option_3"", ""19-04-2022 05:41:49""]]",option_3,65,1,0
Student4,1,LOTS,"[""19-04-2022 05:27:40"", ""19-04-2022 05:30:22"", ""19-04-2022 05:32:39"", ""19-04-2022 05:35:47"", ""19-04-2022 05:41:49""]","[[""option_1"", ""19-04-2022 05:33:05""], [""option_1"", ""19-04-2022 05:41:51""]]",option_1,34,1,0
Student4,3,LOTS,"[""19-04-2022 05:29:42"", ""19-04-2022 05:30:21"", ""19-04-2022 05:33:52"", ""19-04-2022 05:34:50"", ""19-04-2022 05:35:31"", ""19-04-2022 05:42:06""]","[[""option_2"", ""19-04-2022 05:34:34""], [""option_2"", ""19-04-2022 05:42:08""]]",option_2,74,1,0
Student4,9,LOTS,"[""19-04-2022 05:30:11"", ""19-04-2022 05:34:34"", ""19-04-2022 05:42:08""]","[[""option_3"", ""19-04-2022 05:34:46""]]",option_3,29,0,0
Student4,15,HOTS,"[""19-04-2022 05:29:16"", ""19-04-2022 05:30:21"", ""19-04-2022 05:33:51"", ""19-04-2022 05:34:51"", ""19-04-2022 05:35:34"", ""19-04-2022 05:42:05""]","[[""option_1"", ""19-04-2022 05:35:31""], [""option_1"", ""19-04-2022 05:42:06""]]",option_1,71,1,0
Student4,2,LOTS,"[""19-04-2022 05:25:18"", ""19-04-2022 05:30:22"", ""19-04-2022 05:31:35"", ""19-04-2022 05:35:47"", ""19-04-2022 05:36:58"", ""19-04-2022 05:38:10"", ""19-04-2022 05:40:09"", ""19-04-2022 05:41:19"", ""19-04-2022 05:41:23""]","[[""option_4"", ""19-04-2022 05:37:03""]]",option_4,66,1,0
Student4,10,LOTS,"[""19-04-2022 05:24:06"", ""19-04-2022 05:30:23"", ""19-04-2022 05:30:50"", ""19-04-2022 05:35:48"", ""19-04-2022 05:36:19"", ""19-04-2022 05:38:12"", ""19-04-2022 05:38:14"", ""19-04-2022 05:39:51"", ""19-04-2022 05:40:03"", ""19-04-2022 05:40:04"", ""19-04-2022 05:41:22""]","[[""option_1"", ""19-04-2022 05:38:57""]]",option_1,119,0,0
Student4,8,LOTS,"[""19-04-2022 05:25:23"", ""19-04-2022 05:30:22"", ""19-04-2022 05:32:27"", ""19-04-2022 05:35:47"", ""19-04-2022 05:37:03"", ""19-04-2022 05:40:16"", ""19-04-2022 05:40:56"", ""19-04-2022 05:41:25""]","[[""option_3"", ""19-04-2022 05:41:38""]]",option_3,155,0,0
Student4,13,HOTS,"[""19-04-2022 05:25:54"", ""19-04-2022 05:30:22"", ""19-04-2022 05:32:28"", ""19-04-2022 05:35:47"", ""19-04-2022 05:40:36"", ""19-04-2022 05:41:38""]","[[""option_2"", ""19-04-2022 05:41:43""]]",option_2,80,0,0
Student4,7,LOTS,"[""19-04-2022 05:29:08"", ""19-04-2022 05:30:22"", ""19-04-2022 05:33:10"", ""19-04-2022 05:35:38"", ""19-04-2022 05:42:00""]","[[""option_2"", ""19-04-2022 05:42:05""]]",option_2,61,0,0
Student5,11,HOTS,"[""19-04-2022 05:26:48"", ""19-04-2022 05:27:16"", ""19-04-2022 05:28:32"", ""19-04-2022 05:28:46"", ""19-04-2022 05:28:49"", ""19-04-2022 05:33:05"", ""19-04-2022 05:42:03"", ""19-04-2022 05:44:05""]","[[""option_3"", ""19-04-2022 05:27:06""], [""option_3"", ""19-04-2022 05:44:10""]]",option_3,43,0,0
Student5,1,LOTS,"[""19-04-2022 05:24:34"", ""19-04-2022 05:25:29"", ""19-04-2022 05:27:16"", ""19-04-2022 05:28:48"", ""19-04-2022 05:28:53"", ""19-04-2022 05:38:07"", ""19-04-2022 05:38:15"", ""19-04-2022 05:41:39"", ""19-04-2022 05:43:35""]","[[""option_2"", ""19-04-2022 05:27:23""], [""option_2"", ""19-04-2022 05:30:13""], [""option_2"", ""19-04-2022 05:38:10""], [""option_2"", ""19-04-2022 05:38:36""], [""option_1"", ""19-04-2022 05:41:52""], [""option_1"", ""19-04-2022 05:43:41""]]",option_1,241,1,2
Student5,5,LOTS,"[""19-04-2022 05:26:43"", ""19-04-2022 05:27:16"", ""19-04-2022 05:27:37"", ""19-04-2022 05:28:42"", ""19-04-2022 05:32:42"", ""19-04-2022 05:42:02"", ""19-04-2022 05:44:03""]","[[""option_2"", ""19-04-2022 05:28:32""], [""option_2"", ""19-04-2022 05:44:05""]]",option_2,86,1,0
Student5,12,HOTS,"[""19-04-2022 05:26:32"", ""19-04-2022 05:27:16"", ""19-04-2022 05:30:30"", ""19-04-2022 05:31:51"", ""19-04-2022 05:40:33"", ""19-04-2022 05:41:57"", ""19-04-2022 05:42:30"", ""19-04-2022 05:43:43"", ""19-04-2022 05:43:50""]","[[""option_1"", ""19-04-2022 05:31:28""], [""option_1"", ""19-04-2022 05:31:53""], [""option_1"", ""19-04-2022 05:43:54""]]",option_1,134,0,0
Student5,3,LOTS,"[""19-04-2022 05:25:27"", ""19-04-2022 05:26:30"", ""19-04-2022 05:27:16"", ""19-04-2022 05:27:23"", ""19-04-2022 05:30:13"", ""19-04-2022 05:31:33"", ""19-04-2022 05:38:10"", ""19-04-2022 05:38:37"", ""19-04-2022 05:41:52"", ""19-04-2022 05:43:41"", ""19-04-2022 05:43:45""]","[[""option_1"", ""19-04-2022 05:31:51""], [""option_4"", ""19-04-2022 05:40:33""], [""option_4"", ""19-04-2022 05:43:43""], [""option_4"", ""19-04-2022 05:43:50""]]",option_4,172,0,0
Student5,13,HOTS,"[""19-04-2022 05:26:39"", ""19-04-2022 05:27:16"", ""19-04-2022 05:27:28"", ""19-04-2022 05:32:17"", ""19-04-2022 05:41:59"", ""19-04-2022 05:42:35"", ""19-04-2022 05:43:57""]","[[""option_2"", ""19-04-2022 05:32:24""], [""option_2"", ""19-04-2022 05:43:57""], [""option_2"", ""19-04-2022 05:43:58""]]",option_2,70,0,0
Student5,4,LOTS,"[""19-04-2022 05:26:41"", ""19-04-2022 05:27:16"", ""19-04-2022 05:27:30"", ""19-04-2022 05:32:24"", ""19-04-2022 05:42:00"", ""19-04-2022 05:43:57""]","[[""option_1"", ""19-04-2022 05:32:43""], [""option_1"", ""19-04-2022 05:44:04""]]",option_1,32,0,0
Student5,2,LOTS,"[""19-04-2022 05:33:41"", ""19-04-2022 05:42:07"", ""19-04-2022 05:44:46""]","[[""option_4"", ""19-04-2022 05:33:53""], [""option_4"", ""19-04-2022 05:44:48""]]",option_4,36,1,0
Student5,15,HOTS,"[""19-04-2022 05:33:52"", ""19-04-2022 05:44:49""]","[[""option_3"", ""19-04-2022 05:36:40""], [""option_3"", ""19-04-2022 05:44:50""]]",option_3,167,0,0
Student5,10,LOTS,"[""19-04-2022 05:37:10"", ""19-04-2022 05:45:24"", ""19-04-2022 05:45:51""]","[[""option_3"", ""19-04-2022 05:37:59""], [""option_3"", ""19-04-2022 05:45:55""]]",option_3,79,0,0
Student5,8,LOTS,"[""19-04-2022 05:26:35"", ""19-04-2022 05:27:16"", ""19-04-2022 05:31:28"", ""19-04-2022 05:31:53"", ""19-04-2022 05:41:58"", ""19-04-2022 05:42:32"", ""19-04-2022 05:43:54""]","[[""option_1"", ""19-04-2022 05:42:35""], [""option_1"", ""19-04-2022 05:43:57""]]",option_1,36,1,0
Student5,14,HOTS,"[""19-04-2022 05:27:05"", ""19-04-2022 05:33:12"", ""19-04-2022 05:42:05"", ""19-04-2022 05:44:10""]","[[""option_3"", ""19-04-2022 05:44:35""]]",option_3,46,1,0
Student5,9,LOTS,"[""19-04-2022 05:33:24"", ""19-04-2022 05:42:06"", ""19-04-2022 05:44:35""]","[[""option_2"", ""19-04-2022 05:44:46""]]",option_2,28,1,0
Student5,7,LOTS,"[""19-04-2022 05:36:40"", ""19-04-2022 05:44:50""]","[[""option_1"", ""19-04-2022 05:45:01""]]",option_1,33,0,0
Student5,6,LOTS,"[""19-04-2022 05:37:03"", ""19-04-2022 05:45:01"", ""19-04-2022 05:45:30"", ""19-04-2022 05:46:08""]","[[""option_3"", ""19-04-2022 05:45:24""], [""option_3"", ""19-04-2022 05:45:51""]]",option_3,103,0,0
Student6,2,LOTS,"[""19-04-2022 05:25:25"", ""19-04-2022 05:41:03"", ""19-04-2022 05:42:59"", ""19-04-2022 05:44:35""]","[[""option_4"", ""19-04-2022 05:26:17""]]",option_4,72,1,0
Student6,1,LOTS,"[""19-04-2022 05:41:22"", ""19-04-2022 05:43:12"", ""19-04-2022 05:44:52""]","[[""option_2"", ""19-04-2022 05:27:35""], [""option_1"", ""19-04-2022 05:43:17""]]",option_1,24,1,0
Student6,4,LOTS,"[""19-04-2022 05:45:20"", ""19-04-2022 05:46:01"", ""19-04-2022 05:46:19""]","[[""option_1"", ""19-04-2022 05:39:53""]]",option_1,22,0,0
Student6,5,LOTS,"[""19-04-2022 05:40:44"", ""19-04-2022 05:45:23"", ""19-04-2022 05:45:57""]","[[""option_1"", ""19-04-2022 05:39:54""]]",option_1,250,0,0
Student6,6,LOTS,"[""19-04-2022 05:42:37"", ""19-04-2022 05:45:18"", ""19-04-2022 05:46:02""]","[[""option_3"", ""19-04-2022 05:39:54""]]",option_3,54,0,0
Student6,9,LOTS,"[""19-04-2022 05:42:19"", ""19-04-2022 05:45:08""]","[[""option_2"", ""19-04-2022 05:39:54""], [""option_2"", ""19-04-2022 05:42:37""]]",option_2,42,1,0
Student6,12,HOTS,"[""19-04-2022 05:40:59"", ""19-04-2022 05:45:52"", ""19-04-2022 05:45:53""]","[[""option_1"", ""19-04-2022 05:39:54""]]",option_1,54,0,0
Student6,13,HOTS,"[""19-04-2022 05:40:01"", ""19-04-2022 05:45:30"", ""19-04-2022 05:45:55""]","[[""option_2"", ""19-04-2022 05:39:54""]]",option_2,124,0,0
Student6,15,HOTS,"[""19-04-2022 05:45:52""]","[[""option_1"", ""19-04-2022 05:39:54""]]",option_1,129,1,0
Student6,10,LOTS,"[""19-04-2022 05:40:27"", ""19-04-2022 05:41:27"", ""19-04-2022 05:43:17"", ""19-04-2022 05:44:54""]","[[""option_1"", ""19-04-2022 05:40:38""], [""option_3"", ""19-04-2022 05:43:29""]]",option_3,87,0,0
Student6,7,LOTS,"[""19-04-2022 05:40:46"", ""19-04-2022 05:44:22"", ""19-04-2022 05:45:51"", ""19-04-2022 05:45:54"", ""19-04-2022 05:46:40""]","[[""option_1"", ""19-04-2022 05:40:52""], [""option_1"", ""19-04-2022 05:46:41""], [""option_1"", ""19-04-2022 05:46:41""]]",option_1,37,0,0
Student6,3,LOTS,"[""19-04-2022 05:40:52"", ""19-04-2022 05:45:51"", ""19-04-2022 05:45:53"", ""19-04-2022 05:46:41""]","[[""option_1"", ""19-04-2022 05:40:59""]]",option_1,118,0,0
Student6,14,HOTS,"[""19-04-2022 05:28:06"", ""19-04-2022 05:40:38"", ""19-04-2022 05:41:30"", ""19-04-2022 05:43:30"", ""19-04-2022 05:45:05""]","[[""option_3"", ""19-04-2022 05:42:19""]]",option_3,154,1,0
Student6,8,LOTS,"[""19-04-2022 05:40:00"", ""19-04-2022 05:40:09"", ""19-04-2022 05:44:08"", ""19-04-2022 05:45:55"", ""19-04-2022 05:46:05"", ""19-04-2022 05:46:29"", ""19-04-2022 05:46:29""]","[[""option_1"", ""19-04-2022 05:44:22""], [""option_1"", ""19-04-2022 05:46:40""]]",option_1,41,1,0
Student6,11,HOTS,"[""19-04-2022 05:26:17"", ""19-04-2022 05:41:17"", ""19-04-2022 05:43:04"", ""19-04-2022 05:44:47""]",[],Unanswered,69,0,0
Student7,6,LOTS,"[""19-04-2022 06:28:14""]","[[""option_1"", ""19-04-2022 06:29:02""]]",option_1,48,1,0
Student7,13,HOTS,"[""19-04-2022 06:29:02""]","[[""option_2"", ""19-04-2022 06:30:58""]]",option_2,115,0,0
